sure_no,sure_ismi,bolum,ayet_no,kaynak,ayet
2,Exodus,23,14,Tevrat,shall observe feast three time year
2,Exodus,23,15,Tevrat,shall observe feast unleavened bread seven days shall eat unleavened bread command time appoint month abib come egypt one shall appear empty
2,Exodus,23,16,Tevrat,feast harvest first fruit labor sow field feast harvest end year gather labor field
2,Exodus,23,17,Tevrat,three time year males shall appear lord yahweh
2,Exodus,23,18,Tevrat,shall offer blood sacrifice leaven bread neither shall fat feast remain night morning
2,Exodus,23,19,Tevrat,first first fruit grind shall bring house yahweh god shall boil kid mother milk
2,Exodus,23,20,Tevrat,behold send angel keep way bring place prepare
2,Exodus,23,21,Tevrat,pay attention listen voice provoke pardon disobedience name
2,Exodus,23,22,Tevrat,indeed listen voice speak enemy enemies adversary adversaries
2,Exodus,23,23,Tevrat,angel shall go bring amorite hittite perizzite canaanite hivite jebusite cut
2,Exodus,23,24,Tevrat,shall bow gods serve follow practice shall utterly overthrow demolish pillars
2,Exodus,23,25,Tevrat,shall serve yahweh god bless bread water take sickness away midst
2,Exodus,23,26,Tevrat,one miscarry barren land fulfill number days
2,Exodus,23,27,Tevrat,send terror confuse people come make enemies turn back
2,Exodus,23,28,Tevrat,send hornet drive hivite canaanite hittite
2,Exodus,23,29,Tevrat,drive one year lest land become desolate animals field multiply
2,Exodus,23,30,Tevrat,little little drive increase inherit land
2,Exodus,23,31,Tevrat,set border red sea even sea philistines wilderness river deliver inhabitants land hand shall drive
2,Exodus,23,32,Tevrat,shall make covenant gods
2,Exodus,23,33,Tevrat,shall dwell land lest make sin serve gods surely snare
2,Exodus,24,1,Tevrat,say moses come yahweh aaron nadab abihu seventy elders israel worship distance
2,Exodus,24,2,Tevrat,moses alone shall come near yahweh shall come near neither shall people go
2,Exodus,24,3,Tevrat,moses come tell people word yahweh ordinances people answer one voice say word yahweh speak
2,Exodus,24,4,Tevrat,moses write word yahweh rise early morning build altar mountain twelve pillars twelve tribes israel
2,Exodus,24,5,Tevrat,send young men children israel offer burn offer sacrifice peace offer oxen yahweh
2,Exodus,24,6,Tevrat,moses take half blood put basins half blood sprinkle altar
2,Exodus,24,7,Tevrat,take book covenant read hear people say yahweh speak obedient
2,Exodus,24,8,Tevrat,moses take blood sprinkle people say look blood covenant yahweh make concern word
2,Exodus,24,9,Tevrat,moses aaron nadab abihu seventy elders israel go
2,Exodus,24,10,Tevrat,saw god israel feet like pave work sapphire stone like sky clearness
2,Exodus,24,11,Tevrat,lay hand nobles children israel saw god eat drink
2,Exodus,24,12,Tevrat,yahweh say moses come mountain stay give table stone law command write may teach
2,Exodus,24,13,Tevrat,moses rise joshua servant moses go onto god mountain
2,Exodus,24,14,Tevrat,say elders wait us come behold aaron hur whoever involve dispute go
2,Exodus,24,15,Tevrat,moses go mountain cloud cover mountain
2,Exodus,24,16,Tevrat,glory yahweh settle mount sinai cloud cover six days seventh day call moses midst cloud
2,Exodus,24,17,Tevrat,appearance glory yahweh like devour fire top mountain eye children israel
2,Exodus,24,18,Tevrat,moses enter midst cloud go mountain moses mountain forty days forty nights
2,Exodus,25,1,Tevrat,yahweh speak moses say
2,Exodus,25,2,Tevrat,speak children israel take offer everyone whose heart make will shall take offer
2,Exodus,25,3,Tevrat,offer shall take gold silver brass
2,Exodus,25,4,Tevrat,blue purple scarlet fine linen goats hair
2,Exodus,25,5,Tevrat,ram skin dye red sea cow hide acacia wood
2,Exodus,25,6,Tevrat,oil light spice anoint oil sweet incense
2,Exodus,25,7,Tevrat,onyx stone stone set ephod breastplate
2,Exodus,25,8,Tevrat,let make sanctuary may dwell among
2,Exodus,25,9,Tevrat,accord show pattern tent pattern furniture even shall make
2,Exodus,25,10,Tevrat,shall make ark acacia wood length shall two half cubits breadth cubit half cubit half height
2,Exodus,25,11,Tevrat,shall overlay pure gold inside outside shall overlay shall make gold mold around
2,Exodus,25,12,Tevrat,shall cast four ring gold put four feet two ring shall one side two ring side
2,Exodus,25,13,Tevrat,shall make pole acacia wood overlay gold
2,Exodus,25,14,Tevrat,shall put pole ring side ark carry ark
2,Exodus,25,15,Tevrat,pole shall ring ark shall take
2,Exodus,25,16,Tevrat,shall put testimony shall give ark
2,Exodus,25,17,Tevrat,shall make mercy seat pure gold two half cubits shall length cubit half breadth
2,Exodus,25,18,Tevrat,shall make two cherubim hammer gold shall make two end mercy seat
2,Exodus,25,19,Tevrat,make one cherub one end one cherub end shall make cherubim two end one piece mercy seat
2,Exodus,25,20,Tevrat,cherubim shall spread wing upward cover mercy seat wing face toward one another face cherubim shall toward mercy seat
2,Exodus,25,21,Tevrat,shall put mercy seat top ark ark shall put testimony give
2,Exodus,25,22,Tevrat,meet tell mercy seat two cherubim ark testimony command children israel
2,Exodus,25,23,Tevrat,shall make table acacia wood two cubits shall length cubit breadth one half cubits height
2,Exodus,25,24,Tevrat,shall overlay pure gold make gold mold around
2,Exodus,25,25,Tevrat,shall make rim handbreadth around shall make golden mold rim around
2,Exodus,25,26,Tevrat,shall make four ring gold put ring four corner four feet
2,Exodus,25,27,Tevrat,ring shall close rim place pole carry table
2,Exodus,25,28,Tevrat,shall make pole acacia wood overlay gold table may carry
2,Exodus,25,29,Tevrat,shall make dish spoon ladle bowl pour offer pure gold shall make
2,Exodus,25,30,Tevrat,shall set bread presence table always
2,Exodus,25,31,Tevrat,shall make lampstand pure gold hammer work shall lampstand make even base shaft cup bud flower shall one piece
2,Exodus,25,32,Tevrat,shall six branch go side three branch lampstand one side three branch lampstand side
2,Exodus,25,33,Tevrat,three cup make like almond blossom one branch bud flower three cup make like almond blossom branch bud flower six branch go lampstand
2,Exodus,25,34,Tevrat,lampstand four cup make like almond blossom bud flower
2,Exodus,25,35,Tevrat,bud two branch one piece bud two branch one piece bud two branch one piece six branch go lampstand
2,Exodus,25,36,Tevrat,bud branch shall one piece whole one beat work pure gold
2,Exodus,25,37,Tevrat,shall make lamps seven shall light lamps give light space front
2,Exodus,25,38,Tevrat,snuffers snuff dish shall pure gold
2,Exodus,25,39,Tevrat,shall make talent pure gold accessories
2,Exodus,25,40,Tevrat,see make pattern show mountain
2,Exodus,26,1,Tevrat,moreover shall make tent ten curtain fine twin linen blue purple scarlet cherubim work skillful workman shall make
2,Exodus,26,2,Tevrat,length curtain shall cubits breadth curtain four cubits curtain shall one measure
2,Exodus,26,3,Tevrat,five curtain shall couple together one another five curtain shall couple one another
2,Exodus,26,4,Tevrat,shall make loop blue edge one curtain edge couple likewise shall make edge curtain outmost second couple
2,Exodus,26,5,Tevrat,shall make fifty loop one curtain shall make fifty loop edge curtain second couple loop shall opposite one another
2,Exodus,26,6,Tevrat,shall make fifty clasp gold couple curtain one another clasp tent shall unit
2,Exodus,26,7,Tevrat,shall make curtain goats hair cover tent eleven curtain shall make
2,Exodus,26,8,Tevrat,length curtain shall thirty cubits breadth curtain four cubits eleven curtain shall one measure
2,Exodus,26,9,Tevrat,shall couple five curtain six curtain shall double sixth curtain forefront tent
2,Exodus,26,10,Tevrat,shall make fifty loop edge one curtain outmost couple fifty loop edge curtain outmost second couple
2,Exodus,26,11,Tevrat,shall make fifty clasp brass put clasp loop couple tent together may one
2,Exodus,26,12,Tevrat,overhang part remain curtain tent half curtain remain shall hang back tent
2,Exodus,26,13,Tevrat,cubit one side cubit side remain length curtain tent shall hang side tent side side cover
2,Exodus,26,14,Tevrat,shall make cover tent ram skin dye red cover sea cow hide
2,Exodus,26,15,Tevrat,shall make board tent acacia wood stand
2,Exodus,26,16,Tevrat,ten cubits shall length board one half cubits breadth board
2,Exodus,26,17,Tevrat,shall two tenons board join one another thus shall make board tent
2,Exodus,26,18,Tevrat,shall make board tent twenty board south side southward
2,Exodus,26,19,Tevrat,shall make forty sockets silver twenty board two sockets one board two tenons two sockets another board two tenons
2,Exodus,26,20,Tevrat,second side tent north side twenty board
2,Exodus,26,21,Tevrat,forty sockets silver two sockets one board two sockets another board
2,Exodus,26,22,Tevrat,far part tent westward shall make six board
2,Exodus,26,23,Tevrat,two board shall make corner tent far part
2,Exodus,26,24,Tevrat,shall double beneath like manner shall entire top one ring thus shall shall two corner
2,Exodus,26,25,Tevrat,shall eight board sockets silver sixteen sockets two sockets one board two sockets another board
2,Exodus,26,26,Tevrat,shall make bar acacia wood five board one side tent
2,Exodus,26,27,Tevrat,five bar board side tent five bar board side tent far part westward
2,Exodus,26,28,Tevrat,middle bar midst board shall pass end end
2,Exodus,26,29,Tevrat,shall overlay board gold make ring gold place bar shall overlay bar gold
2,Exodus,26,30,Tevrat,shall set tent accord way show mountain
2,Exodus,26,31,Tevrat,shall make veil blue purple scarlet fine twin linen cherubim work skillful workman shall make
2,Exodus,26,32,Tevrat,shall hang four pillars acacia overlay gold hook shall gold four sockets silver
2,Exodus,26,33,Tevrat,shall hang veil clasp shall bring ark testimony within veil veil shall separate holy place holy
2,Exodus,26,34,Tevrat,shall put mercy seat ark testimony holy place
2,Exodus,26,35,Tevrat,shall set table outside veil lampstand table side tent toward south shall put table north side
2,Exodus,26,36,Tevrat,shall make screen door tent blue purple scarlet fine twin linen work embroiderer
2,Exodus,26,37,Tevrat,shall make screen five pillars acacia overlay gold hook shall gold shall cast five sockets brass
2,Exodus,27,1,Tevrat,shall make altar acacia wood five cubits long five cubits broad altar shall foursquare height shall three cubits
2,Exodus,27,2,Tevrat,shall make horn four corner horn shall one piece shall overlay brass
2,Exodus,27,3,Tevrat,shall make pot take away ash shovel basins flesh hook fire pan vessels shall make brass
2,Exodus,27,4,Tevrat,shall make grate network brass net shall make four bronze ring four corner
2,Exodus,27,5,Tevrat,shall put ledge around altar beneath net may reach halfway altar
2,Exodus,27,6,Tevrat,shall make pole altar pole acacia wood overlay brass
2,Exodus,27,7,Tevrat,pole shall put ring pole shall two side altar carry
2,Exodus,27,8,Tevrat,hollow plank shall make show mountain shall make
2,Exodus,27,9,Tevrat,shall make court tent south side southward shall hang court fine twin linen one hundred cubits long one side
2,Exodus,27,10,Tevrat,pillars shall twenty sockets twenty brass hook pillars fillet shall silver
2,Exodus,27,11,Tevrat,likewise north side length shall hang one hundred cubits long pillars twenty sockets twenty brass hook pillars fillet silver
2,Exodus,27,12,Tevrat,breadth court west side shall hang fifty cubits pillars ten sockets ten
2,Exodus,27,13,Tevrat,breadth court east side eastward shall fifty cubits
2,Exodus,27,14,Tevrat,hang one side gate shall fifteen cubits pillars three sockets three
2,Exodus,27,15,Tevrat,side shall hang fifteen cubits pillars three sockets three
2,Exodus,27,16,Tevrat,gate court shall screen twenty cubits blue purple scarlet fine twin linen work embroiderer pillars four sockets four
2,Exodus,27,17,Tevrat,pillars court round shall fillet silver hook silver sockets brass
2,Exodus,27,18,Tevrat,length court shall one hundred cubits breadth fifty every height five cubits fine twin linen sockets brass
2,Exodus,27,19,Tevrat,instrument tent service pin pin court shall brass
2,Exodus,27,20,Tevrat,shall command children israel bring pure olive oil beat light cause lamp burn continually
2,Exodus,27,21,Tevrat,tent meet outside veil testimony aaron sons shall keep order even morning yahweh shall statute forever throughout generations behalf children israel
2,Exodus,28,1,Tevrat,bring aaron brother sons near among children israel may minister priest office even aaron nadab abihu eleazar ithamar aaron sons
2,Exodus,28,2,Tevrat,shall make holy garment aaron brother glory beauty
2,Exodus,28,3,Tevrat,shall speak fill spirit wisdom make aaron garment sanctify may minister priest office
2,Exodus,28,4,Tevrat,garment shall make breastplate ephod robe coat checker work turban sash shall make holy garment aaron brother sons may minister priest office
2,Exodus,28,5,Tevrat,shall take gold blue purple scarlet fine linen
2,Exodus,28,6,Tevrat,shall make ephod gold blue purple scarlet fine twin linen work skillful workman
2,Exodus,28,7,Tevrat,shall two shoulder strap join two end may join together
2,Exodus,28,8,Tevrat,skillfully weave band shall like work piece gold blue purple scarlet fine twin linen
2,Exodus,28,9,Tevrat,shall take two onyx stone engrave name children israel
2,Exodus,28,10,Tevrat,six name one stone name six remain stone order birth
2,Exodus,28,11,Tevrat,work engraver stone like engrave signet shall engrave two stone accord name children israel shall make enclose settings gold
2,Exodus,28,12,Tevrat,shall put two stone shoulder strap ephod stone memorial children israel aaron shall bear name yahweh two shoulder memorial
2,Exodus,28,13,Tevrat,shall make settings gold
2,Exodus,28,14,Tevrat,two chain pure gold shall make like cord braid work shall put braid chain settings
2,Exodus,28,15,Tevrat,shall make breastplate judgment work skillful workman like work ephod shall make gold blue purple scarlet fine twin linen shall make
2,Exodus,28,16,Tevrat,shall square fold double span shall length span breadth
2,Exodus,28,17,Tevrat,shall set settings stone four row stone row ruby topaz beryl shall first row
2,Exodus,28,18,Tevrat,second row turquoise sapphire emerald
2,Exodus,28,19,Tevrat,third row jacinth agate amethyst
2,Exodus,28,20,Tevrat,fourth row chrysolite onyx jasper shall enclose gold settings
2,Exodus,28,21,Tevrat,stone shall accord name children israel twelve accord name like engrave signet everyone accord name shall twelve tribes
2,Exodus,28,22,Tevrat,shall make breastplate chain like cord braid work pure gold
2,Exodus,28,23,Tevrat,shall make breastplate two ring gold shall put two ring two end breastplate
2,Exodus,28,24,Tevrat,shall put two braid chain gold two ring end breastplate
2,Exodus,28,25,Tevrat,two end two braid chain shall put two settings put shoulder strap ephod forepart
2,Exodus,28,26,Tevrat,shall make two ring gold shall put two end breastplate edge toward side ephod inward
2,Exodus,28,27,Tevrat,shall make two ring gold shall put two shoulder strap ephod underneath forepart close couple skillfully weave band ephod
2,Exodus,28,28,Tevrat,shall bind breastplate ring ring ephod lace blue may skillfully weave band ephod breastplate may swing ephod
2,Exodus,28,29,Tevrat,aaron shall bear name children israel breastplate judgment heart go holy place memorial yahweh continually
2,Exodus,28,30,Tevrat,shall put breastplate judgment urim thummim shall aaron heart go yahweh aaron shall bear judgment children israel heart yahweh continually
2,Exodus,28,31,Tevrat,shall make robe ephod blue
2,Exodus,28,32,Tevrat,shall hole head midst shall bind weave work round hole hole coat mail tear
2,Exodus,28,33,Tevrat,hem shall make pomegranates blue purple scarlet around hem bell gold round
2,Exodus,28,34,Tevrat,golden bell pomegranate golden bell pomegranate hem robe round
2,Exodus,28,35,Tevrat,shall aaron minister sound shall hear go holy place yahweh come die
2,Exodus,28,36,Tevrat,shall make plate pure gold engrave like engrave signet yahweh
2,Exodus,28,37,Tevrat,shall put lace blue shall sash front sash shall
2,Exodus,28,38,Tevrat,shall aaron forehead aaron shall bear iniquity holy things children israel shall make holy holy gift shall always forehead may accept yahweh
2,Exodus,28,39,Tevrat,shall weave coat checker work fine linen shall make turban fine linen shall make sash work embroiderer
2,Exodus,28,40,Tevrat,shall make coat aaron sons shall make sashes headbands shall make glory beauty
2,Exodus,28,41,Tevrat,shall put aaron brother sons shall anoint consecrate sanctify may minister priest office
2,Exodus,28,42,Tevrat,shall make linen breeches cover flesh nakedness waist even thighs shall reach
2,Exodus,28,43,Tevrat,shall aaron sons go tent meet come near altar minister holy place bear iniquity die shall statute forever descendants
2,Exodus,29,1,Tevrat,thing shall make holy minister priest office take one young bull two ram without blemish
2,Exodus,29,2,Tevrat,unleavened bread unleavened cake mix oil unleavened wafers anoint oil shall make fine wheat flour
2,Exodus,29,3,Tevrat,shall put one basket bring basket bull two ram
2,Exodus,29,4,Tevrat,shall bring aaron sons door tent meet shall wash water
2,Exodus,29,5,Tevrat,shall take garment put aaron coat robe ephod ephod breastplate dress skillfully weave band ephod
2,Exodus,29,6,Tevrat,shall set turban head put holy crown turban
2,Exodus,29,7,Tevrat,shall take anoint oil pour head anoint
2,Exodus,29,8,Tevrat,shall bring sons put coat
2,Exodus,29,9,Tevrat,shall dress belt aaron sons bind headbands shall priesthood perpetual statute shall consecrate aaron sons
2,Exodus,29,10,Tevrat,shall bring bull tent meet aaron sons shall lay hand head bull
2,Exodus,29,11,Tevrat,shall kill bull yahweh door tent meet
2,Exodus,29,12,Tevrat,shall take blood bull put horn altar finger shall pour blood base altar
2,Exodus,29,13,Tevrat,shall take fat cover innards cover liver two kidneys fat burn altar
2,Exodus,29,14,Tevrat,flesh bull skin dung shall burn fire outside camp sin offer
2,Exodus,29,15,Tevrat,shall also take one ram aaron sons shall lay hand head ram
2,Exodus,29,16,Tevrat,shall kill ram shall take blood sprinkle around altar
2,Exodus,29,17,Tevrat,shall cut ram piece wash innards legs put piece head
2,Exodus,29,18,Tevrat,shall burn whole ram altar burn offer yahweh sweet savor offer make fire yahweh
2,Exodus,29,19,Tevrat,shall take ram aaron sons shall lay hand head ram
2,Exodus,29,20,Tevrat,shall kill ram take blood put tip right ear aaron tip right ear sons thumb right hand big toe right foot sprinkle blood altar round
2,Exodus,29,21,Tevrat,shall take blood altar anoint oil sprinkle aaron garment sons garment sons shall make holy garment sons sons garment
2,Exodus,29,22,Tevrat,also shall take ram fat fat tail fat cover innards cover liver two kidneys fat right thigh ram consecration
2,Exodus,29,23,Tevrat,one loaf bread one cake oil bread one wafer basket unleavened bread yahweh
2,Exodus,29,24,Tevrat,shall put aaron hand sons hand shall wave wave offer yahweh
2,Exodus,29,25,Tevrat,shall take hand burn altar burn offer sweet savor yahweh offer make fire yahweh
2,Exodus,29,26,Tevrat,shall take breast aaron ram consecration wave wave offer yahweh shall portion
2,Exodus,29,27,Tevrat,shall sanctify breast wave offer thigh wave offer wave heave ram consecration even aaron sons
2,Exodus,29,28,Tevrat,shall aaron sons portion forever children israel wave offer shall wave offer children israel sacrifice peace offer even wave offer yahweh
2,Exodus,29,29,Tevrat,holy garment aaron shall sons anoint consecrate
2,Exodus,29,30,Tevrat,seven days shall son priest place put come tent meet minister holy place
2,Exodus,29,31,Tevrat,shall take ram consecration boil flesh holy place
2,Exodus,29,32,Tevrat,aaron sons shall eat flesh ram bread basket door tent meet
2,Exodus,29,33,Tevrat,shall eat things atonement make consecrate sanctify stranger shall eat holy
2,Exodus,29,34,Tevrat,anything flesh consecration bread remain morning shall burn remainder fire shall eat holy
2,Exodus,29,35,Tevrat,thus shall aaron sons accord command seven days shall consecrate
2,Exodus,29,36,Tevrat,every day shall offer bull sin offer atonement shall cleanse altar make atonement shall anoint sanctify
2,Exodus,29,37,Tevrat,seven days shall make atonement altar sanctify altar shall holy whatever touch altar shall holy
2,Exodus,29,38,Tevrat,shall offer altar two lamb year old day day continually
2,Exodus,29,39,Tevrat,one lamb shall offer morning lamb shall offer even
2,Exodus,29,40,Tevrat,one lamb tenth part ephah fine flour mix fourth part hin beat oil fourth part hin wine drink offer
2,Exodus,29,41,Tevrat,lamb shall offer even shall accord meal offer morning accord drink offer sweet savor offer make fire yahweh
2,Exodus,29,42,Tevrat,shall continual burn offer throughout generations door tent meet yahweh meet speak
2,Exodus,29,43,Tevrat,meet children israel place shall sanctify glory
2,Exodus,29,44,Tevrat,sanctify tent meet altar aaron also sons sanctify minister priest office
2,Exodus,29,45,Tevrat,dwell among children israel god
2,Exodus,29,46,Tevrat,shall know yahweh god bring forth land egypt might dwell among yahweh god
2,Exodus,30,1,Tevrat,shall make altar burn incense shall make acacia wood
2,Exodus,30,2,Tevrat,length shall cubit breadth cubit shall square height shall two cubits horn shall one piece
2,Exodus,30,3,Tevrat,shall overlay pure gold top side around horn shall make gold mold around
2,Exodus,30,4,Tevrat,shall make two golden ring mold two rib two side shall make shall place pole bear
2,Exodus,30,5,Tevrat,shall make pole acacia wood overlay gold
2,Exodus,30,6,Tevrat,shall put veil ark testimony mercy seat testimony meet
2,Exodus,30,7,Tevrat,aaron shall burn incense sweet spice every morning tend lamps shall burn
2,Exodus,30,8,Tevrat,aaron light lamps even shall burn perpetual incense yahweh throughout generations
2,Exodus,30,9,Tevrat,shall offer strange incense burn offer meal offer shall pour drink offer
2,Exodus,30,10,Tevrat,aaron shall make atonement horn year blood sin offer atonement year shall make atonement throughout generations holy yahweh
2,Exodus,30,11,Tevrat,yahweh speak moses say
2,Exodus,30,12,Tevrat,take census children israel accord number among man shall give ransom soul yahweh number plague among number
2,Exodus,30,13,Tevrat,shall give everyone pass number half shekel shekel sanctuary shekel twenty gerahs half shekel offer yahweh
2,Exodus,30,14,Tevrat,everyone pass number twenty years old upward shall give offer yahweh
2,Exodus,30,15,Tevrat,rich shall give poor shall give less half shekel give offer yahweh make atonement souls
2,Exodus,30,16,Tevrat,shall take atonement money children israel shall appoint service tent meet may memorial children israel yahweh make atonement souls
2,Exodus,30,17,Tevrat,yahweh speak moses say
2,Exodus,30,18,Tevrat,shall also make basin brass base brass shall put tent meet altar shall put water
2,Exodus,30,19,Tevrat,aaron sons shall wash hand feet
2,Exodus,30,20,Tevrat,go tent meet shall wash water die come near altar minister burn offer make fire yahweh
2,Exodus,30,21,Tevrat,shall wash hand feet die shall statute forever even descendants throughout generations
2,Exodus,30,22,Tevrat,moreover yahweh speak moses say
2,Exodus,30,23,Tevrat,also take fine spice liquid myrrh five hundred shekels fragrant cinnamon half much even two hundred fifty fragrant cane two hundred fifty
2,Exodus,30,24,Tevrat,cassia five hundred shekel sanctuary hin olive oil
2,Exodus,30,25,Tevrat,shall make holy anoint oil perfume compound art perfumer shall holy anoint oil
2,Exodus,30,26,Tevrat,shall use anoint tent meet ark testimony
2,Exodus,30,27,Tevrat,table article lampstand accessories altar incense
2,Exodus,30,28,Tevrat,altar burn offer utensils basin base
2,Exodus,30,29,Tevrat,shall sanctify may holy whatever touch shall holy
2,Exodus,30,30,Tevrat,shall anoint aaron sons sanctify may minister priest office
2,Exodus,30,31,Tevrat,shall speak children israel say shall holy anoint oil throughout generations
2,Exodus,30,32,Tevrat,shall pour man flesh neither shall make like accord composition holy shall holy
2,Exodus,30,33,Tevrat,whoever compound like whoever put stranger shall cut people
2,Exodus,30,34,Tevrat,yahweh say moses take sweet spice gum resin onycha galbanum sweet spice pure frankincense shall equal weight
2,Exodus,30,35,Tevrat,shall make incense perfume art perfumer season salt pure holy
2,Exodus,30,36,Tevrat,shall beat small put testimony tent meet meet shall holy
2,Exodus,30,37,Tevrat,incense shall make accord composition shall make shall holy yahweh
2,Exodus,30,38,Tevrat,whoever shall make like smell shall cut people
2,Exodus,31,1,Tevrat,yahweh speak moses say
2,Exodus,31,2,Tevrat,behold call name bezalel son uri son hur tribe judah
2,Exodus,31,3,Tevrat,fill spirit god wisdom understand knowledge manner workmanship
2,Exodus,31,4,Tevrat,devise skillful work work gold silver brass
2,Exodus,31,5,Tevrat,cut stone set carve wood work manner workmanship
2,Exodus,31,6,Tevrat,behold appoint oholiab son ahisamach tribe dan heart put wisdom may make command
2,Exodus,31,7,Tevrat,tent meet ark testimony mercy seat furniture tent
2,Exodus,31,8,Tevrat,table vessels pure lampstand vessels altar incense
2,Exodus,31,9,Tevrat,altar burn offer vessels basin base
2,Exodus,31,10,Tevrat,finely work garment holy garment aaron priest garment sons minister priest office
2,Exodus,31,11,Tevrat,anoint oil incense sweet spice holy place accord command shall
2,Exodus,31,12,Tevrat,yahweh speak moses say
2,Exodus,31,13,Tevrat,speak also children israel say certainly shall keep sabbaths sign throughout generations may know yahweh sanctify
2,Exodus,31,14,Tevrat,shall keep sabbath therefore holy everyone profane shall surely put death whoever work therein soul shall cut among people
2,Exodus,31,15,Tevrat,six days shall work do seventh day sabbath solemn rest holy yahweh whoever work sabbath day shall surely put death
2,Exodus,31,16,Tevrat,therefore children israel shall keep sabbath observe sabbath throughout generations perpetual covenant
2,Exodus,31,17,Tevrat,sign children israel forever six days yahweh make heaven earth seventh day rest refresh
2,Exodus,31,18,Tevrat,give moses finish speak mount sinai two tablets testimony stone tablets write god finger
2,Exodus,32,1,Tevrat,people saw moses delay come mountain people gather together aaron say come make us gods shall go us moses man bring us land egypt know become
2,Exodus,32,2,Tevrat,aaron say take golden ring ears wive sons daughters bring
2,Exodus,32,3,Tevrat,people take golden ring ears bring aaron
2,Exodus,32,4,Tevrat,receive hand fashion engrave tool make melt calf say gods israel bring land egypt
2,Exodus,32,5,Tevrat,aaron saw build altar aaron make proclamation say tomorrow shall feast yahweh
2,Exodus,32,6,Tevrat,rise early next day offer burn offer bring peace offer people sit eat drink rise play
2,Exodus,32,7,Tevrat,yahweh speak moses go get people bring land egypt corrupt
2,Exodus,32,8,Tevrat,turn aside quickly way command make melt calf worship sacrifice say gods israel bring land egypt
2,Exodus,32,9,Tevrat,yahweh say moses see people behold people
2,Exodus,32,10,Tevrat,therefore leave alone wrath may burn hot may consume make great nation
2,Exodus,32,11,Tevrat,moses beg yahweh god say yahweh wrath burn hot people bring forth land egypt great power mighty hand
2,Exodus,32,12,Tevrat,egyptians speak say bring forth evil kill mountains consume surface earth turn fierce wrath repent evil people
2,Exodus,32,13,Tevrat,remember abraham isaac israel servants swear self say multiply seed star sky land speak give seed shall inherit forever
2,Exodus,32,14,Tevrat,yahweh repent evil say would people
2,Exodus,32,15,Tevrat,moses turn go mountain two tablets testimony hand tablets write side one side write
2,Exodus,32,16,Tevrat,tablets work god write write god engrave table
2,Exodus,32,17,Tevrat,joshua hear noise people shout say moses noise war camp
2,Exodus,32,18,Tevrat,say voice shout victory neither voice cry overcome noise sing hear
2,Exodus,32,19,Tevrat,happen soon come near camp saw calf dance moses anger grow hot throw tablets hand break beneath mountain
2,Exodus,32,20,Tevrat,take calf make burn fire grind powder scatter water make children israel drink
2,Exodus,32,21,Tevrat,moses say aaron people bring great sin
2,Exodus,32,22,Tevrat,aaron say let anger lord grow hot know people set evil
2,Exodus,32,23,Tevrat,say us gods shall go us moses man bring us land egypt know become
2,Exodus,32,24,Tevrat,say gold let take give throw fire come calf
2,Exodus,32,25,Tevrat,moses saw people break loose aaron let loose derision among enemies
2,Exodus,32,26,Tevrat,moses stand gate camp say whoever yahweh side come sons levi gather together
2,Exodus,32,27,Tevrat,say thus say yahweh god israel man put sword thigh go back forth gate gate throughout camp every man kill brother every man companion every man neighbor
2,Exodus,32,28,Tevrat,sons levi accord word moses fell people day three thousand men
2,Exodus,32,29,Tevrat,moses say consecrate today yahweh yes every man son brother may bestow bless day
2,Exodus,32,30,Tevrat,happen next day moses say people sin great sin go yahweh perhaps shall make atonement sin
2,Exodus,32,31,Tevrat,moses return yahweh say oh people sin great sin make gods gold
2,Exodus,32,32,Tevrat,yet forgive sin please blot book write
2,Exodus,32,33,Tevrat,yahweh say moses whoever sin blot book
2,Exodus,32,34,Tevrat,go lead people place speak behold angel shall go nevertheless day punish punish sin
2,Exodus,32,35,Tevrat,yahweh strike people make calf aaron make
2,Exodus,33,1,Tevrat,yahweh speak moses depart go people bring land egypt land swear abraham isaac jacob say give seed
2,Exodus,33,2,Tevrat,send angel drive canaanite amorite hittite perizzite hivite jebusite
2,Exodus,33,3,Tevrat,land flow milk honey go midst people lest consume way
2,Exodus,33,4,Tevrat,people hear evil news mourn one put jewelry
2,Exodus,33,5,Tevrat,yahweh say moses tell children israel people go midst one moment would consume therefore take jewelry may know
2,Exodus,33,6,Tevrat,children israel strip jewelry mount horeb onward
2,Exodus,33,7,Tevrat,moses use take tent pitch outside camp far away camp call tent meet happen everyone seek yahweh go tent meet outside camp
2,Exodus,33,8,Tevrat,happen moses go tent people rise stand everyone tent door watch moses go tent
2,Exodus,33,9,Tevrat,happen moses enter tent pillar cloud descend stand door tent speak moses
2,Exodus,33,10,Tevrat,people saw pillar cloud stand door tent people rise worship everyone tent door
2,Exodus,33,11,Tevrat,yahweh speak moses face face man speak friend turn camp servant joshua son nun young man depart tent
2,Exodus,33,12,Tevrat,moses say yahweh behold tell people let know send yet say know name also find favor sight
2,Exodus,33,13,Tevrat,therefore find favor sight please show ways may know may find favor sight consider nation people
2,Exodus,33,14,Tevrat,say presence go give rest
2,Exodus,33,15,Tevrat,say presence go carry us
2,Exodus,33,16,Tevrat,would people know find favor sight people go us separate people people surface earth
2,Exodus,33,17,Tevrat,yahweh say moses thing also speak find favor sight know name
2,Exodus,33,18,Tevrat,say please show glory
2,Exodus,33,19,Tevrat,say make goodness pass proclaim name yahweh gracious gracious show mercy show mercy
