sure_no,sure_ismi,bolum,ayet_no,kaynak,ayet
66,Revelation,12,1,Incil,great sign seen heaven woman cloth sun moon feet head crown twelv star
66,Revelation,12,2,Incil,child cri pain labor give birth
66,Revelation,12,3,Incil,anoth sign seen heaven behold great red dragon seven head ten horn head seven crown
66,Revelation,12,4,Incil,tail drew one third star sky threw earth dragon stood woman give birth gave birth might devour child
66,Revelation,12,5,Incil,gave birth son male child rule nation rod iron child caught god throne
66,Revelation,12,6,Incil,woman fled wilder place prepar god may nourish one thousand two hundr sixti day
66,Revelation,12,7,Incil,war sky michael angel made war dragon dragon angel made war
66,Revelation,12,8,Incil,prevail neither place found heaven
66,Revelation,12,9,Incil,great dragon thrown old serpent call devil satan deceiv whole world thrown earth angel thrown
66,Revelation,12,10,Incil,heard loud voic heaven say come salvat power kingdom god author christ accus brother thrown accus god day night
66,Revelation,12,11,Incil,overcam lamb blood word testimoni love life even death
66,Revelation,12,12,Incil,therefor rejoic heaven dwell woe earth sea devil gone great wrath know short time
66,Revelation,12,13,Incil,dragon saw thrown earth persecut woman gave birth male child
66,Revelation,12,14,Incil,two wing great eagl given woman might fli wilder place might nourish time time half time face serpent
66,Revelation,12,15,Incil,serpent spew water mouth woman like river might caus carri away stream
66,Revelation,12,16,Incil,earth help woman earth open mouth swallow river dragon spew mouth
66,Revelation,12,17,Incil,dragon grew angri woman went away make war rest seed keep god command hold jesus testimoni
66,Revelation,13,1,Incil,stood sand sea saw beast come sea ten horn seven head horn ten crown head blasphem name
66,Revelation,13,2,Incil,beast saw like leopard feet like bear mouth like mouth lion dragon gave power throne great author
66,Revelation,13,3,Incil,one head look like wound fatal fatal wound heal whole earth marvel beast
66,Revelation,13,4,Incil,worship dragon gave author beast worship beast say like beast abl make war
66,Revelation,13,5,Incil,mouth speak great thing blasphemi given author make war month given
66,Revelation,13,6,Incil,open mouth blasphemi god blasphem name dwell dwell heaven
66,Revelation,13,7,Incil,given make war saint overcom author everi tribe peopl languag nation given
66,Revelation,13,8,Incil,dwell earth worship everyon whose name written foundat world book life lamb kill
66,Revelation,13,9,Incil,anyon ear let hear
66,Revelation,13,10,Incil,anyon captiv go anyon sword must kill endur faith saint
66,Revelation,13,11,Incil,saw anoth beast come earth two horn like lamb spoke like dragon
66,Revelation,13,12,Incil,exercis author first beast presenc make earth dwell worship first beast whose fatal wound heal
66,Revelation,13,13,Incil,perform great sign even make fire come sky earth sight peopl
66,Revelation,13,14,Incil,deceiv peopl dwell earth sign grant front beast say dwell earth make imag beast sword wound live
66,Revelation,13,15,Incil,given give breath imag beast imag beast speak caus mani would worship imag beast kill
66,Revelation,13,16,Incil,caus small great rich poor free slave given mark right hand forehead
66,Revelation,13,17,Incil,one would abl buy sell unless mark name beast number name
66,Revelation,13,18,Incil,wisdom understand let calcul number beast number man number six hundr
66,Revelation,14,1,Incil,saw behold lamb stand mount zion number one hundr thousand name name father written forehead
66,Revelation,14,2,Incil,heard sound heaven like sound mani water like sound great thunder sound heard like harpist play harp
66,Revelation,14,3,Incil,sing new song throne four live creatur elder one could learn song except one hundr thousand redeem earth
66,Revelation,14,4,Incil,defil women virgin follow lamb wherev goe redeem jesus among men first fruit god lamb
66,Revelation,14,5,Incil,mouth found lie blameless
66,Revelation,14,6,Incil,saw angel fli mid heaven etern good news proclaim dwell earth everi nation tribe languag peopl
66,Revelation,14,7,Incil,said loud voic fear lord give glori hour judgment come worship made heaven earth sea spring water
66,Revelation,14,8,Incil,anoth second angel follow say babylon great fallen made nation drink wine wrath sexual immor
66,Revelation,14,9,Incil,anoth angel third follow say great voic anyon worship beast imag receiv mark forehead hand
66,Revelation,14,10,Incil,also drink wine wrath god prepar unmix cup anger torment fire sulfur presenc holi angel presenc lamb
66,Revelation,14,11,Incil,smoke torment goe forev ever rest day night worship beast imag whoever receiv mark name
66,Revelation,14,12,Incil,patienc saint keep command god faith jesus
66,Revelation,14,13,Incil,heard voic heaven say write dead die lord yes say spirit may rest labor work follow
66,Revelation,14,14,Incil,look behold white cloud cloud one sit like son man head golden crown hand sharp sickl
66,Revelation,14,15,Incil,anoth angel came templ cri loud voic sat cloud send forth sickl reap hour reap come harvest earth ripe
66,Revelation,14,16,Incil,sat cloud thrust sickl earth earth reap
66,Revelation,14,17,Incil,anoth angel came templ heaven also sharp sickl
66,Revelation,14,18,Incil,anoth angel came altar power fire call great voic sharp sickl say send forth sharp sickl gather cluster vine earth earth grape fulli ripe
66,Revelation,14,19,Incil,angel thrust sickl earth gather vintag earth threw great winepress wrath god
66,Revelation,14,20,Incil,winepress trodden outsid citi blood came winepress even bridl hors far one thousand six hundr stadia
66,Revelation,15,1,Incil,saw anoth great marvel sign sky seven angel seven last plagu god wrath finish
66,Revelation,15,2,Incil,saw someth like sea glass mix fire overcam beast imag number name stand sea glass harp god
66,Revelation,15,3,Incil,sang song mose servant god song lamb say great marvel work lord god almighti righteous true way king nation
66,Revelation,15,4,Incil,would fear lord glorifi name holi nation come worship righteous act reveal
66,Revelation,15,5,Incil,thing look templ tabernacl testimoni heaven open
66,Revelation,15,6,Incil,seven angel seven plagu came cloth pure bright linen wear golden sash around breast
66,Revelation,15,7,Incil,one four live creatur gave seven angel seven golden bowl full wrath god live forev ever
66,Revelation,15,8,Incil,templ fill smoke glori god power one abl enter templ seven plagu seven angel would finish
66,Revelation,16,1,Incil,heard loud voic templ say seven angel go pour seven bowl wrath god earth
66,Revelation,16,2,Incil,first went pour bowl earth becam harm evil sore peopl mark beast worship imag
66,Revelation,16,3,Incil,second angel pour bowl sea becam blood dead man everi live thing sea die
66,Revelation,16,4,Incil,third pour bowl river spring water becam blood
66,Revelation,16,5,Incil,heard angel water say righteous holi one judg thing
66,Revelation,16,6,Incil,pour blood saint prophet given blood drink deserv
66,Revelation,16,7,Incil,heard altar say yes lord god almighti true righteous judgment
66,Revelation,16,8,Incil,fourth pour bowl sun given scorch men fire
66,Revelation,16,9,Incil,peopl scorch great heat peopl blasphem name god power plagu repent give glori
66,Revelation,16,10,Incil,fifth pour bowl throne beast kingdom darken gnaw tongu pain
66,Revelation,16,11,Incil,blasphem god heaven pain sore repent work
66,Revelation,16,12,Incil,sixth pour bowl great river euphrat water dri way might made readi king come sunris
66,Revelation,16,13,Incil,saw come mouth dragon mouth beast mouth fals prophet three unclean spirit someth like frog
66,Revelation,16,14,Incil,spirit demon perform sign go forth king whole inhabit earth gather togeth war great day god almighti
66,Revelation,16,15,Incil,behold come like thief bless watch keep cloth walk nake see shame
66,Revelation,16,16,Incil,gather togeth place call hebrew megiddo
66,Revelation,16,17,Incil,seventh pour bowl air loud voic came forth templ heaven throne say done
66,Revelation,16,18,Incil,lightn sound thunder great earthquak sinc men earth great earthquak mighti
66,Revelation,16,19,Incil,great citi divid three part citi nation fell babylon great rememb sight god give cup wine fierc wrath
66,Revelation,16,20,Incil,everi island fled away mountain found
66,Revelation,16,21,Incil,great hailston weight talent came sky peopl peopl blasphem god plagu hail plagu exceed sever
66,Revelation,17,1,Incil,one seven angel seven bowl came spoke say come show judgment great prostitut sit mani water
66,Revelation,17,2,Incil,king earth commit sexual immor dwell earth made drunken wine sexual immor
66,Revelation,17,3,Incil,carri away spirit wilder saw woman sit anim full blasphem name seven head ten horn
66,Revelation,17,4,Incil,woman dress purpl scarlet deck gold precious stone pearl hand golden cup full abomin impur sexual immor earth
66,Revelation,17,5,Incil,forehead name written mysteri babylon great mother prostitut abomin earth
66,Revelation,17,6,Incil,saw woman drunken blood saint blood martyr jesus saw wonder great amaz
66,Revelation,17,7,Incil,angel said wonder tell mysteri woman beast carri seven head ten horn
66,Revelation,17,8,Incil,beast saw come abyss go destruct dwell earth whose name written book life foundat world marvel see beast shall present
66,Revelation,17,9,Incil,mind wisdom seven head seven mountain woman sit
66,Revelation,17,10,Incil,seven king five fallen one yet come come must continu littl
66,Revelation,17,11,Incil,beast also eighth seven goe destruct
66,Revelation,17,12,Incil,ten horn saw ten king receiv kingdom yet receiv author king beast one hour
66,Revelation,17,13,Incil,one mind give power author beast
66,Revelation,17,14,Incil,war lamb lamb overcom lord lord king king also overcom call chosen faith
66,Revelation,17,15,Incil,said water saw prostitut sit peopl multitud nation languag
66,Revelation,17,16,Incil,ten horn saw beast hate prostitut make desol make nake eat flesh burn utter fire
66,Revelation,17,17,Incil,god put heart mind one mind give kingdom beast word god accomplish
66,Revelation,17,18,Incil,woman saw great citi reign king earth
66,Revelation,18,1,Incil,thing saw anoth angel come sky great author earth illumin glori
66,Revelation,18,2,Incil,cri mighti voic say fallen fallen babylon great becom habit demon prison everi unclean spirit prison everi unclean hate bird
66,Revelation,18,3,Incil,nation drunk wine wrath sexual immor king earth commit sexual immor merchant earth grew rich abund luxuri
66,Revelation,18,4,Incil,heard anoth voic heaven say come peopl particip sin receiv plagu
66,Revelation,18,5,Incil,sin reach sky god rememb iniqu
66,Revelation,18,6,Incil,return return repay doubl accord work cup mix mix doubl
66,Revelation,18,7,Incil,howev much glorifi grew wanton much give torment mourn say heart sit queen widow way see mourn
66,Revelation,18,8,Incil,therefor one day plagu come death mourn famin utter burn fire lord god judg strong
66,Revelation,18,9,Incil,king earth commit sexual immor live wanton weep wail look smoke burn
66,Revelation,18,10,Incil,stand far away fear torment say woe great citi babylon strong citi judgment come one hour
66,Revelation,18,11,Incil,merchant earth weep mourn one buy merchandis
66,Revelation,18,12,Incil,merchandis gold silver precious stone pearl fine linen purpl silk scarlet expens wood everi vessel ivori everi vessel made precious wood brass iron marbl
66,Revelation,18,13,Incil,cinnamon incens perfum frankincens wine oliv oil fine flour wheat sheep hors chariot peopl bodi soul
66,Revelation,18,14,Incil,fruit soul lust lost thing dainti sumptuous perish find
66,Revelation,18,15,Incil,merchant thing made rich stand far away fear torment weep mourn
66,Revelation,18,16,Incil,say woe great citi dress fine linen purpl scarlet deck gold precious stone pearl
66,Revelation,18,17,Incil,hour great rich made desol everi shipmast everyon sail anywher marin mani gain live sea stood far away
66,Revelation,18,18,Incil,cri look smoke burn say like great citi
66,Revelation,18,19,Incil,cast dust head cri weep mourn say woe great citi ship sea made rich reason great wealth one hour made desol
66,Revelation,18,20,Incil,rejoic heaven saint apostl prophet god judg judgment
66,Revelation,18,21,Incil,mighti angel took stone like great millston cast sea say thus violenc babylon great citi thrown found
66,Revelation,18,22,Incil,voic harpist minstrel flute player trumpet heard craftsman whatev craft found sound mill heard
66,Revelation,18,23,Incil,light lamp shine voic bridegroom bride heard merchant princ earth sorceri nation deceiv
66,Revelation,18,24,Incil,found blood prophet saint slain earth
66,Revelation,19,1,Incil,thing heard someth like loud voic great multitud heaven say hallelujah salvat power glori belong god
66,Revelation,19,2,Incil,true righteous judgment judg great prostitut corrupt earth sexual immor aveng blood servant hand
66,Revelation,19,3,Incil,second said hallelujah smoke goe forev ever
66,Revelation,19,4,Incil,elder four live creatur fell worship god sit throne say amen hallelujah
66,Revelation,19,5,Incil,voic came forth throne say give prais god servant fear small great
66,Revelation,19,6,Incil,heard someth like voic great multitud like voic mani water like voic mighti thunder say hallelujah lord god almighti reign
66,Revelation,19,7,Incil,let us rejoic exceed glad let us give glori marriag lamb come wife made readi
66,Revelation,19,8,Incil,given would array bright pure fine linen fine linen righteous act saint
66,Revelation,19,9,Incil,said write invit marriag supper lamb said true word god
66,Revelation,19,10,Incil,fell feet worship said look fellow bondserv brother hold testimoni jesus worship god testimoni jesus spirit propheci
66,Revelation,19,11,Incil,saw heaven open behold white hors sat call faith true righteous judg make war
66,Revelation,19,12,Incil,eye flame fire head mani crown name written name written one know
66,Revelation,19,13,Incil,cloth garment sprinkl blood name call word god
66,Revelation,19,14,Incil,armi heaven follow white hors cloth white pure fine linen
66,Revelation,19,15,Incil,mouth proceed sharp sword strike nation rule iron rod tread winepress fierc wrath god almighti
66,Revelation,19,16,Incil,garment thigh name written king king lord lord
66,Revelation,19,17,Incil,saw angel stand sun cri loud voic say bird fli sky come gather togeth great supper god
66,Revelation,19,18,Incil,may eat flesh king flesh captain flesh mighti men flesh hors sit flesh men free slave small great
66,Revelation,19,19,Incil,saw beast king earth armi gather togeth make war sat hors armi
66,Revelation,19,20,Incil,beast taken fals prophet work sign sight deceiv receiv mark beast worship imag two thrown aliv lake fire burn sulfur
66,Revelation,19,21,Incil,rest kill sword sat hors sword came forth mouth bird fill flesh
66,Revelation,20,1,Incil,saw angel come heaven key abyss great chain hand
66,Revelation,20,2,Incil,seiz dragon old serpent devil satan deceiv whole inhabit earth bound thousand year
66,Revelation,20,3,Incil,cast abyss shut seal deceiv nation thousand year finish must freed short time
66,Revelation,20,4,Incil,saw throne sat judgment given saw soul behead testimoni jesus word god worship beast imag receiv mark forehead hand live reign christ thousand year
66,Revelation,20,5,Incil,rest dead live thousand year finish first resurrect
66,Revelation,20,6,Incil,bless holi part first resurrect second death power priest god christ reign one thousand year
66,Revelation,20,7,Incil,thousand year satan releas prison
66,Revelation,20,8,Incil,come deceiv nation four corner earth gog magog gather togeth war number sand sea
66,Revelation,20,9,Incil,went breadth earth surround camp saint belov citi fire came heaven god devour
66,Revelation,20,10,Incil,devil deceiv thrown lake fire sulfur beast fals prophet also torment day night forev ever
66,Revelation,20,11,Incil,saw great white throne sat whose face earth heaven fled away found place
66,Revelation,20,12,Incil,saw dead great small stand throne open book anoth book open book life dead judg thing written book accord work
66,Revelation,20,13,Incil,sea gave dead death hade gave dead judg one accord work
66,Revelation,20,14,Incil,death hade thrown lake fire second death lake fire
66,Revelation,20,15,Incil,anyon found written book life cast lake fire
66,Revelation,21,1,Incil,saw new heaven new earth first heaven first earth pass away sea
66,Revelation,21,2,Incil,saw holi citi new jerusalem come heaven god made readi like bride adorn husband
66,Revelation,21,3,Incil,heard loud voic heaven say behold god dwell peopl dwell peopl god god
66,Revelation,21,4,Incil,wipe away everi tear eye death neither mourn cri pain first thing pass away
66,Revelation,21,5,Incil,sit throne said behold make thing new said write word god faith true
66,Revelation,21,6,Incil,said done alpha omega begin end give freeli thirsti spring water life
66,Revelation,21,7,Incil,overcom give thing god son
66,Revelation,21,8,Incil,coward unbeliev sinner abomin murder sexual immor sorcer idolat liar part lake burn fire sulfur second death
66,Revelation,21,9,Incil,one seven angel seven bowl load seven last plagu came spoke say come show wife lamb bride
66,Revelation,21,10,Incil,carri away spirit great high mountain show holi citi jerusalem come heaven god
66,Revelation,21,11,Incil,glori god light like precious stone jasper stone clear crystal
66,Revelation,21,12,Incil,great high wall twelv gate gate twelv angel name written name twelv tribe children israel
66,Revelation,21,13,Incil,east three gate north three gate south three gate west three gate
66,Revelation,21,14,Incil,wall citi twelv foundat twelv name twelv apostl lamb
66,Revelation,21,15,Incil,spoke measur golden reed measur citi gate wall
66,Revelation,21,16,Incil,citi lie foursquar length great breadth measur citi reed twelv thousand twelv stadia length breadth height equal
66,Revelation,21,17,Incil,wall one hundr cubit measur man angel
66,Revelation,21,18,Incil,construct wall jasper citi pure gold like pure glass
66,Revelation,21,19,Incil,foundat citi wall adorn kind precious stone first foundat jasper second sapphir third chalcedoni fourth emerald
66,Revelation,21,20,Incil,fifth sardonyx sixth sardius seventh chrysolit eighth beryl ninth topaz tenth chrysoprasus eleventh jacinth twelfth amethyst
66,Revelation,21,21,Incil,twelv gate twelv pearl one gate made one pearl street citi pure gold like transpar glass
66,Revelation,21,22,Incil,saw templ lord god almighti lamb templ
66,Revelation,21,23,Incil,citi need sun neither moon shine glori god illumin lamp lamb
66,Revelation,21,24,Incil,nation walk light king earth bring glori honor nation
66,Revelation,21,25,Incil,gate way shut day night
66,Revelation,21,26,Incil,shall bring glori honor nation may enter
66,Revelation,21,27,Incil,way enter anyth profan one caus abomin lie written lamb book life
66,Revelation,22,1,Incil,show river water life clear crystal proceed throne god lamb
66,Revelation,22,2,Incil,middl street side river tree life bear twelv kind fruit yield fruit everi month leav tree heal nation
66,Revelation,22,3,Incil,curs throne god lamb servant serv
66,Revelation,22,4,Incil,see face name forehead
66,Revelation,22,5,Incil,night need lamp light lord god illumin reign forev ever
66,Revelation,22,6,Incil,said word faith true lord god spirit prophet sent angel show bondserv thing must happen soon
66,Revelation,22,7,Incil,behold come quick bless keep word propheci book
66,Revelation,22,8,Incil,john one heard saw thing heard saw fell worship feet angel shown thing
66,Revelation,22,9,Incil,said see fellow bondserv brother prophet keep word book worship god
66,Revelation,22,10,Incil,said seal word propheci book time hand
66,Revelation,22,11,Incil,act unjust let act unjust still filthi let filthi still righteous let righteous still holi let holi still
66,Revelation,22,12,Incil,behold come quick reward repay man accord work
66,Revelation,22,13,Incil,alpha omega first last begin end
66,Revelation,22,14,Incil,bless command may right tree life may enter gate citi
66,Revelation,22,15,Incil,outsid dog sorcer sexual immor murder idolat everyon love practic falsehood
66,Revelation,22,16,Incil,jesus sent angel testifi thing assembl root offspr david bright morn star
66,Revelation,22,17,Incil,spirit bride say come hear let say come thirsti let come desir let take water life freeli
66,Revelation,22,18,Incil,testifi everyon hear word propheci book anyon add may god add plagu written book
66,Revelation,22,19,Incil,anyon take away word book propheci may god take away part tree life holi citi written book
66,Revelation,22,20,Incil,testifi thing say yes come quick amen yes come lord jesus
66,Revelation,22,21,Incil,grace lord jesus christ saint amen
1,Genesis,1,1,Tevrat,begin god creat heaven earth
1,Genesis,1,2,Tevrat,earth formless empti dark surfac deep god spirit hover surfac water
1,Genesis,1,3,Tevrat,god said let light light
1,Genesis,1,4,Tevrat,god saw light saw good god divid light dark
1,Genesis,1,5,Tevrat,god call light day dark call night even morn one day
1,Genesis,1,6,Tevrat,god said let expans middl water let divid water water
1,Genesis,1,7,Tevrat,god made expans divid water expans water expans
1,Genesis,1,8,Tevrat,god call expans sky even morn second day
1,Genesis,1,9,Tevrat,god said let water sky gather togeth one place let dri land appear
1,Genesis,1,10,Tevrat,god call dri land earth gather togeth water call sea god saw good
1,Genesis,1,11,Tevrat,god said let earth put forth grass herb yield seed fruit tree bear fruit kind seed earth
1,Genesis,1,12,Tevrat,earth brought forth grass herb yield seed kind tree bear fruit seed kind god saw good
1,Genesis,1,13,Tevrat,even morn third day
1,Genesis,1,14,Tevrat,god said let light expans sky divid day night let sign season day year
1,Genesis,1,15,Tevrat,let light expans sky give light earth
1,Genesis,1,16,Tevrat,god made two great light greater light rule day lesser light rule night also made star
1,Genesis,1,17,Tevrat,god set expans sky give light earth
1,Genesis,1,18,Tevrat,rule day night divid light dark god saw good
1,Genesis,1,19,Tevrat,even morn fourth day
1,Genesis,1,20,Tevrat,god said let water swarm swarm live creatur let bird fli earth open expans sky
1,Genesis,1,21,Tevrat,god creat larg sea creatur everi live creatur move water swarm kind everi wing bird kind god saw good
1,Genesis,1,22,Tevrat,god bless say fruit multipli fill water sea let bird multipli earth
1,Genesis,1,23,Tevrat,even morn fifth day
1,Genesis,1,24,Tevrat,god said let earth bring forth live creatur kind livestock creep thing anim earth kind
1,Genesis,1,25,Tevrat,god made anim earth kind livestock kind everyth creep ground kind god saw good
1,Genesis,1,26,Tevrat,god said let us make man imag like let dominion fish sea bird sky livestock earth everi creep thing creep earth
1,Genesis,1,27,Tevrat,god creat man imag god imag creat male femal creat
1,Genesis,1,28,Tevrat,god bless god said fruit multipli fill earth subdu dominion fish sea bird sky everi live thing move earth
1,Genesis,1,29,Tevrat,god said behold given everi herb yield seed surfac earth everi tree bear fruit yield seed food
1,Genesis,1,30,Tevrat,everi anim earth everi bird sky everyth creep earth life given everi green herb food
1,Genesis,1,31,Tevrat,god saw everyth made behold good even morn sixth day
1,Genesis,2,1,Tevrat,heaven earth finish vast array
1,Genesis,2,2,Tevrat,seventh day god finish work made rest seventh day work made
1,Genesis,2,3,Tevrat,god bless seventh day made holi rest work creat made
1,Genesis,2,4,Tevrat,histori generat heaven earth creat day yahweh god made earth heaven
1,Genesis,2,5,Tevrat,plant field yet earth herb field yet sprung yahweh god caus rain earth man till ground
1,Genesis,2,6,Tevrat,mist went earth water whole surfac ground
1,Genesis,2,7,Tevrat,yahweh god form man dust ground breath nostril breath life man becam live soul
1,Genesis,2,8,Tevrat,yahweh god plant garden eastward eden put man form
1,Genesis,2,9,Tevrat,ground yahweh god made everi tree grow pleasant sight good food tree life also middl garden tree knowledg good evil
1,Genesis,2,10,Tevrat,river went eden water garden part becam four head
1,Genesis,2,11,Tevrat,name first pishon one flow whole land havilah gold
1,Genesis,2,12,Tevrat,gold land good aromat resin onyx stone
1,Genesis,2,13,Tevrat,name second river gihon river flow whole land cush
1,Genesis,2,14,Tevrat,name third river hiddekel one flow front assyria fourth river euphrat
1,Genesis,2,15,Tevrat,yahweh god took man put garden eden dress keep
1,Genesis,2,16,Tevrat,yahweh god command man say everi tree garden may freeli eat
1,Genesis,2,17,Tevrat,tree knowledg good evil shall eat day eat sure die
1,Genesis,2,18,Tevrat,yahweh god said good man alon make helper suitabl
1,Genesis,2,19,Tevrat,ground yahweh god form everi anim field everi bird sky brought man see would call whatev man call everi live creatur name
1,Genesis,2,20,Tevrat,man gave name livestock bird sky everi anim field man found helper suitabl
1,Genesis,2,21,Tevrat,yahweh god caus deep sleep fall man slept took one rib close flesh place
1,Genesis,2,22,Tevrat,made rib yahweh god taken man woman brought man
1,Genesis,2,23,Tevrat,man said bone bone flesh flesh call woman taken man
1,Genesis,2,24,Tevrat,therefor man leav father mother join wife one flesh
1,Genesis,2,25,Tevrat,nake man wife asham
1,Genesis,3,1,Tevrat,serpent subtl anim field yahweh god made said woman god realli said shall eat tree garden
1,Genesis,3,2,Tevrat,woman said serpent fruit tree garden may eat
1,Genesis,3,3,Tevrat,fruit tree middl garden god said shall eat neither shall touch lest die
1,Genesis,3,4,Tevrat,serpent said woman wo sure die
1,Genesis,3,5,Tevrat,god know day eat eye open like god know good evil
1,Genesis,3,6,Tevrat,woman saw tree good food delight eye tree desir make one wise took fruit ate gave husband ate
1,Genesis,3,7,Tevrat,eye open knew nake sew fig leav togeth made apron
1,Genesis,3,8,Tevrat,heard voic yahweh god walk garden cool day man wife hid presenc yahweh god among tree garden
1,Genesis,3,9,Tevrat,yahweh god call man said
1,Genesis,3,10,Tevrat,man said heard voic garden afraid nake hid
1,Genesis,3,11,Tevrat,god said told nake eaten tree command eat
1,Genesis,3,12,Tevrat,man said woman gave gave tree ate
1,Genesis,3,13,Tevrat,yahweh god said woman done woman said serpent deceiv ate
1,Genesis,3,14,Tevrat,yahweh god said serpent done curs livestock everi anim field belli shall go shall eat dust day life
1,Genesis,3,15,Tevrat,put enmiti woman offspr offspr bruis head bruis heel
1,Genesis,3,16,Tevrat,woman said great multipli pain childbirth pain bring forth children desir husband rule
1,Genesis,3,17,Tevrat,adam said listen wife voic eaten tree command say shall eat curs ground sake toil eat day life
1,Genesis,3,18,Tevrat,thorn also thistl bring forth eat herb field
1,Genesis,3,19,Tevrat,sweat face eat bread return ground taken dust dust shall return
1,Genesis,3,20,Tevrat,man call wife eve mother live
1,Genesis,3,21,Tevrat,yahweh god made coat skin adam wife cloth
1,Genesis,3,22,Tevrat,yahweh god said behold man becom like one us know good evil lest put forth hand also take tree life eat live forev
1,Genesis,3,23,Tevrat,therefor yahweh god sent forth garden eden till ground taken
1,Genesis,3,24,Tevrat,drove man place cherub east garden eden flame sword turn everi way guard way tree life
1,Genesis,4,1,Tevrat,man knew eve wife conceiv gave birth cain said gotten man yahweh help
1,Genesis,4,2,Tevrat,gave birth cain brother abel abel keeper sheep cain tiller ground
1,Genesis,4,3,Tevrat,time pass happen cain brought offer yahweh fruit ground
1,Genesis,4,4,Tevrat,abel also brought firstborn flock fat yahweh respect abel offer
1,Genesis,4,5,Tevrat,respect cain offer cain angri express face fell
1,Genesis,4,6,Tevrat,yahweh said cain angri express face fallen
1,Genesis,4,7,Tevrat,well lift well sin crouch door desir rule
1,Genesis,4,8,Tevrat,cain said abel brother let go field happen field cain rose abel brother kill
1,Genesis,4,9,Tevrat,yahweh said cain abel brother said know brother keeper
1,Genesis,4,10,Tevrat,yahweh said done voic brother blood cri ground
1,Genesis,4,11,Tevrat,curs ground open mouth receiv brother blood hand
1,Genesis,4,12,Tevrat,till ground wo yield strength shall fugit wander earth
1,Genesis,4,13,Tevrat,cain said yahweh punish greater bear
1,Genesis,4,14,Tevrat,behold driven day surfac ground hidden face fugit wander earth happen whoever find kill
1,Genesis,4,15,Tevrat,yahweh said therefor whoever slay cain vengeanc taken sevenfold yahweh appoint sign cain lest find strike
1,Genesis,4,16,Tevrat,cain went yahweh presenc live land nod east eden
1,Genesis,4,17,Tevrat,cain knew wife conceiv gave birth enoch built citi call name citi name son enoch
1,Genesis,4,18,Tevrat,enoch born irad irad becam father mehujael mehujael becam father methushael methushael becam father lamech
1,Genesis,4,19,Tevrat,lamech took two wive name one adah name zillah
1,Genesis,4,20,Tevrat,adah gave birth jabal father dwell tent livestock
1,Genesis,4,21,Tevrat,brother name jubal father handl harp pipe
1,Genesis,4,22,Tevrat,zillah also gave birth tubal cain forger everi cut instrument brass iron tubal cain sister naamah
1,Genesis,4,23,Tevrat,lamech said wive adah zillah hear voic wive lamech listen speech slain man wound young man bruis
1,Genesis,4,24,Tevrat,cain aveng seven time truli lamech time
1,Genesis,4,25,Tevrat,adam knew wife gave birth son name seth god appoint anoth child instead abel cain kill
1,Genesis,4,26,Tevrat,also born son seth name enosh men began call yahweh name
1,Genesis,5,1,Tevrat,book generat adam day god creat man made god like
1,Genesis,5,2,Tevrat,creat male femal bless call name adam day creat
1,Genesis,5,3,Tevrat,adam live one hundr thirti year becam father son like imag name seth
1,Genesis,5,4,Tevrat,day adam becam father seth eight hundr year becam father son daughter
1,Genesis,5,5,Tevrat,day adam live nine hundr thirti year die
1,Genesis,5,6,Tevrat,seth live one hundr five year becam father enosh
1,Genesis,5,7,Tevrat,seth live becam father enosh eight hundr seven year becam father son daughter
1,Genesis,5,8,Tevrat,day seth nine hundr twelv year die
1,Genesis,5,9,Tevrat,enosh live nineti year becam father kenan
1,Genesis,5,10,Tevrat,enosh live becam father kenan eight hundr fifteen year becam father son daughter
1,Genesis,5,11,Tevrat,day enosh nine hundr five year die
1,Genesis,5,12,Tevrat,kenan live seventi year becam father mahalalel
1,Genesis,5,13,Tevrat,kenan live becam father mahalalel eight hundr forti year becam father son daughter
1,Genesis,5,14,Tevrat,day kenan nine hundr ten year die
1,Genesis,5,15,Tevrat,mahalalel live year becam father jare
1,Genesis,5,16,Tevrat,mahalalel live becam father jare eight hundr thirti year becam father son daughter
1,Genesis,5,17,Tevrat,day mahalalel eight hundr year die
1,Genesis,5,18,Tevrat,jare live one hundr year becam father enoch
1,Genesis,5,19,Tevrat,jare live becam father enoch eight hundr year becam father son daughter
1,Genesis,5,20,Tevrat,day jare nine hundr year die
1,Genesis,5,21,Tevrat,enoch live year becam father methuselah
1,Genesis,5,22,Tevrat,enoch walk god becam father methuselah three hundr year becam father son daughter
1,Genesis,5,23,Tevrat,day enoch three hundr year
1,Genesis,5,24,Tevrat,enoch walk god god took
1,Genesis,5,25,Tevrat,methuselah live one hundr year becam father lamech
1,Genesis,5,26,Tevrat,methuselah live becam father lamech seven hundr year becam father son daughter
1,Genesis,5,27,Tevrat,day methuselah nine hundr year die
1,Genesis,5,28,Tevrat,lamech live one hundr year becam father son
1,Genesis,5,29,Tevrat,name noah say comfort us work toil hand ground yahweh curs
1,Genesis,5,30,Tevrat,lamech live becam father noah five hundr year becam father son daughter
1,Genesis,5,31,Tevrat,day lamech seven hundr year die
1,Genesis,5,32,Tevrat,noah five hundr year old noah becam father shem ham japheth
1,Genesis,6,1,Tevrat,happen men began multipli surfac ground daughter born
1,Genesis,6,2,Tevrat,god son saw men daughter beauti took wive chose
1,Genesis,6,3,Tevrat,yahweh said spirit strive man forev also flesh yet day one hundr twenti year
1,Genesis,6,4,Tevrat,nephilim earth day also god son came men daughter bore children mighti men old men renown
